id_code	title	parent_code	parent	depth	synonym	definition	id	browserURL	code_mms	source	classKind	exclusion	icd
2062516965	Blood	256187719		5	[]		http://id.who.int/icd/release/11/2025-01/mms/2062516965	https://icd.who.int/browse/2025-01/mms/en#2062516965	XA8EC5	http://id.who.int/icd/entity/2062516965	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/2062516965', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/256187719'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/767917398', 'http://id.who.int/icd/release/11/2025-01/mms/1116324290'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#2062516965', 'code': 'XA8EC5', 'source': 'http://id.who.int/icd/entity/2062516965', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Blood'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Blood'}}]}
767917398	Blood cells	2062516965		6	[]		http://id.who.int/icd/release/11/2025-01/mms/767917398	https://icd.who.int/browse/2025-01/mms/en#767917398	XA8UK8	http://id.who.int/icd/entity/767917398	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/767917398', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/2062516965'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/48190539', 'http://id.who.int/icd/release/11/2025-01/mms/920096014', 'http://id.who.int/icd/release/11/2025-01/mms/2088788075'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#767917398', 'code': 'XA8UK8', 'source': 'http://id.who.int/icd/entity/767917398', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Blood cells'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Blood cells'}}]}
48190539	Erythrocytes	767917398		7	[]		http://id.who.int/icd/release/11/2025-01/mms/48190539	https://icd.who.int/browse/2025-01/mms/en#48190539	XM8QV9	http://id.who.int/icd/entity/48190539	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/48190539', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/767917398'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#48190539', 'code': 'XM8QV9', 'source': 'http://id.who.int/icd/entity/48190539', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Erythrocytes'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Erythrocytes'}}, {'label': {'@language': 'en', '@value': 'Red blood cells'}}]}
920096014	Leucocytes	767917398		7	[]		http://id.who.int/icd/release/11/2025-01/mms/920096014	https://icd.who.int/browse/2025-01/mms/en#920096014	XA32R4	http://id.who.int/icd/entity/920096014	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/920096014', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/767917398'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/480467040', 'http://id.who.int/icd/release/11/2025-01/mms/128017722', 'http://id.who.int/icd/release/11/2025-01/mms/97328296', 'http://id.who.int/icd/release/11/2025-01/mms/1429960002'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#920096014', 'code': 'XA32R4', 'source': 'http://id.who.int/icd/entity/920096014', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Leucocytes'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Leucocytes'}}, {'label': {'@language': 'en', '@value': 'White blood cells'}}]}
480467040	Granulocytes	920096014		8	[]		http://id.who.int/icd/release/11/2025-01/mms/480467040	https://icd.who.int/browse/2025-01/mms/en#480467040	XA2WC0	http://id.who.int/icd/entity/480467040	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/480467040', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/920096014'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/53850604', 'http://id.who.int/icd/release/11/2025-01/mms/163059336', 'http://id.who.int/icd/release/11/2025-01/mms/221037142'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#480467040', 'code': 'XA2WC0', 'source': 'http://id.who.int/icd/entity/480467040', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Granulocytes'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Granulocytes'}}]}
53850604	Neutrophils	480467040		9	[]		http://id.who.int/icd/release/11/2025-01/mms/53850604	https://icd.who.int/browse/2025-01/mms/en#53850604	XA8C44	http://id.who.int/icd/entity/53850604	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/53850604', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/480467040'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#53850604', 'code': 'XA8C44', 'source': 'http://id.who.int/icd/entity/53850604', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Neutrophils'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Neutrophils'}}]}
163059336	Basophils	480467040		9	[]		http://id.who.int/icd/release/11/2025-01/mms/163059336	https://icd.who.int/browse/2025-01/mms/en#163059336	XA5G96	http://id.who.int/icd/entity/163059336	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/163059336', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/480467040'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#163059336', 'code': 'XA5G96', 'source': 'http://id.who.int/icd/entity/163059336', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Basophils'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Basophils'}}]}
221037142	Eosinophils	480467040		9	[]		http://id.who.int/icd/release/11/2025-01/mms/221037142	https://icd.who.int/browse/2025-01/mms/en#221037142	XA0V82	http://id.who.int/icd/entity/221037142	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/221037142', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/480467040'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#221037142', 'code': 'XA0V82', 'source': 'http://id.who.int/icd/entity/221037142', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Eosinophils'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Eosinophils'}}]}
128017722	Monocytes	920096014		8	[]		http://id.who.int/icd/release/11/2025-01/mms/128017722	https://icd.who.int/browse/2025-01/mms/en#128017722	XA46Q2	http://id.who.int/icd/entity/128017722	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/128017722', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/920096014'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#128017722', 'code': 'XA46Q2', 'source': 'http://id.who.int/icd/entity/128017722', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Monocytes'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Monocytes'}}]}
97328296	Macrophages	920096014		8	[]		http://id.who.int/icd/release/11/2025-01/mms/97328296	https://icd.who.int/browse/2025-01/mms/en#97328296	XA9DP6	http://id.who.int/icd/entity/97328296	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/97328296', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/920096014'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#97328296', 'code': 'XA9DP6', 'source': 'http://id.who.int/icd/entity/97328296', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Macrophages'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Macrophages'}}]}
1429960002	Lymphocytes	920096014		8	[]	Lymphocytes include natural killer cells (which function in cell-mediated, cytotoxic innate immunity), T cells (for cell-mediated, cytotoxic adaptive immunity), and B cells (for humoral, antibody-driven adaptive immunity).	http://id.who.int/icd/release/11/2025-01/mms/1429960002	https://icd.who.int/browse/2025-01/mms/en#1429960002	XA8YQ2	http://id.who.int/icd/entity/1429960002	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/1429960002', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/920096014'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#1429960002', 'code': 'XA8YQ2', 'source': 'http://id.who.int/icd/entity/1429960002', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Lymphocytes'}, 'definition': {'@language': 'en', '@value': 'Lymphocytes include natural killer cells (which function in cell-mediated, cytotoxic innate immunity), T cells (for cell-mediated, cytotoxic adaptive immunity), and B cells (for humoral, antibody-driven adaptive immunity).'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Lymphocytes'}}]}
2088788075	Platelets	767917398		7	[]		http://id.who.int/icd/release/11/2025-01/mms/2088788075	https://icd.who.int/browse/2025-01/mms/en#2088788075	XA10B5	http://id.who.int/icd/entity/2088788075	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/2088788075', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/767917398'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#2088788075', 'code': 'XA10B5', 'source': 'http://id.who.int/icd/entity/2088788075', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Platelets'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Platelets'}}]}
1116324290	Plasma	2062516965		6	[]		http://id.who.int/icd/release/11/2025-01/mms/1116324290	https://icd.who.int/browse/2025-01/mms/en#1116324290	XA7UR0	http://id.who.int/icd/entity/1116324290	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/1116324290', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/2062516965'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/102231510'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#1116324290', 'code': 'XA7UR0', 'source': 'http://id.who.int/icd/entity/1116324290', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Plasma'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Plasma'}}]}
102231510	Platelet-rich plasma	1116324290		7	[]	Platelet-rich plasma consists of two elements: plasma (the liquid portion of blood) and platelets (a type of blood cells that play an important role in healing throughout the body).	http://id.who.int/icd/release/11/2025-01/mms/102231510	https://icd.who.int/browse/2025-01/mms/en#102231510	XA3JX0	http://id.who.int/icd/entity/102231510	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/102231510', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1116324290'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#102231510', 'code': 'XA3JX0', 'source': 'http://id.who.int/icd/entity/102231510', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Platelet-rich plasma'}, 'definition': {'@language': 'en', '@value': 'Platelet-rich plasma consists of two elements: plasma (the liquid portion of blood) and platelets (a type of blood cells that play an important role in healing throughout the body).'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Platelet-rich plasma'}}]}
1086407971	Bone marrow	256187719		5	[]		http://id.who.int/icd/release/11/2025-01/mms/1086407971	https://icd.who.int/browse/2025-01/mms/en#1086407971	XA9XK1	http://id.who.int/icd/entity/1086407971	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/1086407971', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/256187719'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#1086407971', 'code': 'XA9XK1', 'source': 'http://id.who.int/icd/entity/1086407971', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Bone marrow'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Bone marrow'}}]}
1207618189	Haematopoietic stem cells	256187719		5	[]		http://id.who.int/icd/release/11/2025-01/mms/1207618189	https://icd.who.int/browse/2025-01/mms/en#1207618189	XA5869	http://id.who.int/icd/entity/1207618189	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/1207618189', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/256187719'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/1062867618', 'http://id.who.int/icd/release/11/2025-01/mms/12378561'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#1207618189', 'code': 'XA5869', 'source': 'http://id.who.int/icd/entity/1207618189', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Haematopoietic stem cells'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Haematopoietic stem cells'}}, {'label': {'@language': 'en', '@value': 'stem cells NOS'}}, {'label': {'@language': 'en', '@value': 'Common lymphoid progenitor'}, 'foundationReference': 'http://id.who.int/icd/entity/1073586896'}]}
1062867618	Common myeloid progenitor	1207618189		6	[]		http://id.who.int/icd/release/11/2025-01/mms/1062867618	https://icd.who.int/browse/2025-01/mms/en#1062867618	XA3K78	http://id.who.int/icd/entity/1062867618	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/1062867618', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1207618189'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/2052462000', 'http://id.who.int/icd/release/11/2025-01/mms/282481264', 'http://id.who.int/icd/release/11/2025-01/mms/2133321945'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#1062867618', 'code': 'XA3K78', 'source': 'http://id.who.int/icd/entity/1062867618', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Common myeloid progenitor'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Common myeloid progenitor'}}]}
2052462000	Erythroblast	1062867618		7	[]		http://id.who.int/icd/release/11/2025-01/mms/2052462000	https://icd.who.int/browse/2025-01/mms/en#2052462000	XA8LY0	http://id.who.int/icd/entity/2052462000	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/2052462000', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1062867618'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#2052462000', 'code': 'XA8LY0', 'source': 'http://id.who.int/icd/entity/2052462000', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Erythroblast'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Erythroblast'}}]}
282481264	Myeloblast	1062867618		7	[]		http://id.who.int/icd/release/11/2025-01/mms/282481264	https://icd.who.int/browse/2025-01/mms/en#282481264	XA6385	http://id.who.int/icd/entity/282481264	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/282481264', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1062867618'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#282481264', 'code': 'XA6385', 'source': 'http://id.who.int/icd/entity/282481264', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Myeloblast'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Myeloblast'}}]}
2133321945	Megakaryoblast	1062867618		7	[]		http://id.who.int/icd/release/11/2025-01/mms/2133321945	https://icd.who.int/browse/2025-01/mms/en#2133321945	XA3EA5	http://id.who.int/icd/entity/2133321945	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/2133321945', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1062867618'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#2133321945', 'code': 'XA3EA5', 'source': 'http://id.who.int/icd/entity/2133321945', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Megakaryoblast'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Megakaryoblast'}}]}
12378561	Lymphoblast	1207618189		6	[]		http://id.who.int/icd/release/11/2025-01/mms/12378561	https://icd.who.int/browse/2025-01/mms/en#12378561	XA0TJ1	http://id.who.int/icd/entity/12378561	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/12378561', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1207618189'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#12378561', 'code': 'XA0TJ1', 'source': 'http://id.who.int/icd/entity/12378561', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Lymphoblast'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Lymphoblast'}}]}
198809973	Thymus	1867340648		6	[]		http://id.who.int/icd/release/11/2025-01/mms/198809973	https://icd.who.int/browse/2025-01/mms/en#198809973	XA8373	http://id.who.int/icd/entity/198809973	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/198809973', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1867340648'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/1682242339'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#198809973', 'code': 'XA8373', 'source': 'http://id.who.int/icd/entity/198809973', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Thymus'}, 'inclusion': [{'label': {'@language': 'en', '@value': 'Thymus\xa0gland'}}], 'indexTerm': [{'label': {'@language': 'en', '@value': 'Thymus'}}, {'label': {'@language': 'en', '@value': 'Thymus\xa0gland'}}, {'label': {'@language': 'en', '@value': 'Thymus, NOS'}}]}
1682242339	Connective and other soft tissues of thymus	198809973		7	[]		http://id.who.int/icd/release/11/2025-01/mms/1682242339	https://icd.who.int/browse/2025-01/mms/en#1682242339	XA2PK9	http://id.who.int/icd/entity/1682242339	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/1682242339', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/198809973'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#1682242339', 'code': 'XA2PK9', 'source': 'http://id.who.int/icd/entity/1682242339', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Connective and other soft tissues of thymus'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Connective and other soft tissues of thymus'}}]}
143777109	Spleen	1867340648		6	[]		http://id.who.int/icd/release/11/2025-01/mms/143777109	https://icd.who.int/browse/2025-01/mms/en#143777109	XA7FU9	http://id.who.int/icd/entity/143777109	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/143777109', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1867340648'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#143777109', 'code': 'XA7FU9', 'source': 'http://id.who.int/icd/entity/143777109', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Spleen'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Spleen'}}]}
1690782134	Lingual tonsil	1867340648		6	[]		http://id.who.int/icd/release/11/2025-01/mms/1690782134	https://icd.who.int/browse/2025-01/mms/en#1690782134	XA1EM4	http://id.who.int/icd/entity/1690782134	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/1690782134', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1867340648'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#1690782134', 'code': 'XA1EM4', 'source': 'http://id.who.int/icd/entity/1690782134', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Lingual tonsil'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Lingual tonsil'}}]}
579489467	Waldeyer ring	1867340648		6	[]		http://id.who.int/icd/release/11/2025-01/mms/579489467	https://icd.who.int/browse/2025-01/mms/en#579489467	XA8US7	http://id.who.int/icd/entity/579489467	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/579489467', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1867340648'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#579489467', 'code': 'XA8US7', 'source': 'http://id.who.int/icd/entity/579489467', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Waldeyer ring'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Waldeyer ring'}}, {'label': {'@language': 'en', '@value': 'Pharyngeal lymphoid ring'}}]}
320372230	Palatine tonsil	1867340648		6	[]		http://id.who.int/icd/release/11/2025-01/mms/320372230	https://icd.who.int/browse/2025-01/mms/en#320372230	XA3V90	http://id.who.int/icd/entity/320372230	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/320372230', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1867340648'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#320372230', 'code': 'XA3V90', 'source': 'http://id.who.int/icd/entity/320372230', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Palatine tonsil'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Palatine tonsil'}}, {'label': {'@language': 'en', '@value': 'Tonsil, NOS'}}, {'label': {'@language': 'en', '@value': 'Faucial tonsil'}}]}
1525493612	Lymph nodes	910012423		5	[]		http://id.who.int/icd/release/11/2025-01/mms/1525493612	https://icd.who.int/browse/2025-01/mms/en#1525493612	XA33X2	http://id.who.int/icd/entity/1525493612	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/1525493612', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/910012423'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/280674825', 'http://id.who.int/icd/release/11/2025-01/mms/1324428010', 'http://id.who.int/icd/release/11/2025-01/mms/254553021', 'http://id.who.int/icd/release/11/2025-01/mms/1627827466', 'http://id.who.int/icd/release/11/2025-01/mms/365733143', 'http://id.who.int/icd/release/11/2025-01/mms/257420431', 'http://id.who.int/icd/release/11/2025-01/mms/736080627'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#1525493612', 'code': 'XA33X2', 'source': 'http://id.who.int/icd/entity/1525493612', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Lymph nodes'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Lymph nodes'}}, {'label': {'@language': 'en', '@value': 'Lymph node, NOS'}}]}
280674825	Lymph nodes of head, face and neck	1525493612		6	[]		http://id.who.int/icd/release/11/2025-01/mms/280674825	https://icd.who.int/browse/2025-01/mms/en#280674825	XA9U65	http://id.who.int/icd/entity/280674825	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/280674825', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/1525493612'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/1354907209', 'http://id.who.int/icd/release/11/2025-01/mms/179271951', 'http://id.who.int/icd/release/11/2025-01/mms/207859017', 'http://id.who.int/icd/release/11/2025-01/mms/890961929', 'http://id.who.int/icd/release/11/2025-01/mms/959496272', 'http://id.who.int/icd/release/11/2025-01/mms/520131559', 'http://id.who.int/icd/release/11/2025-01/mms/1755610480', 'http://id.who.int/icd/release/11/2025-01/mms/1844562279', 'http://id.who.int/icd/release/11/2025-01/mms/1224504691', 'http://id.who.int/icd/release/11/2025-01/mms/1773835017', 'http://id.who.int/icd/release/11/2025-01/mms/1186749817'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#280674825', 'code': 'XA9U65', 'source': 'http://id.who.int/icd/entity/280674825', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Lymph nodes of head, face and neck'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Lymph nodes of head, face and neck'}}]}
1354907209	Occipital lymph node	280674825		7	[]		http://id.who.int/icd/release/11/2025-01/mms/1354907209	https://icd.who.int/browse/2025-01/mms/en#1354907209	XA6H69	http://id.who.int/icd/entity/1354907209	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/1354907209', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/280674825'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#1354907209', 'code': 'XA6H69', 'source': 'http://id.who.int/icd/entity/1354907209', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Occipital lymph node'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Occipital lymph node'}}]}
179271951	Auricular lymph node	280674825		7	[]		http://id.who.int/icd/release/11/2025-01/mms/179271951	https://icd.who.int/browse/2025-01/mms/en#179271951	XA7YF1	http://id.who.int/icd/entity/179271951	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/179271951', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/280674825'], 'child': ['http://id.who.int/icd/release/11/2025-01/mms/2123560905', 'http://id.who.int/icd/release/11/2025-01/mms/457951625'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#179271951', 'code': 'XA7YF1', 'source': 'http://id.who.int/icd/entity/179271951', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Auricular lymph node'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Auricular lymph node'}}]}
2123560905	Posterior auricular lymph node	179271951		8	[]		http://id.who.int/icd/release/11/2025-01/mms/2123560905	https://icd.who.int/browse/2025-01/mms/en#2123560905	XA91C5	http://id.who.int/icd/entity/2123560905	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/2123560905', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/179271951'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#2123560905', 'code': 'XA91C5', 'source': 'http://id.who.int/icd/entity/2123560905', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Posterior auricular lymph node'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Posterior auricular lymph node'}}, {'label': {'@language': 'en', '@value': 'Mastoid lymph node'}}, {'label': {'@language': 'en', '@value': 'Retro-auricular node'}}]}
457951625	Preauricular lymph node	179271951		8	[]		http://id.who.int/icd/release/11/2025-01/mms/457951625	https://icd.who.int/browse/2025-01/mms/en#457951625	XA56J5	http://id.who.int/icd/entity/457951625	category		{'@context': 'http://id.who.int/icd/contexts/contextForLinearizationEntity.json', '@id': 'http://id.who.int/icd/release/11/2025-01/mms/457951625', 'parent': ['http://id.who.int/icd/release/11/2025-01/mms/179271951'], 'browserUrl': 'https://icd.who.int/browse/2025-01/mms/en#457951625', 'code': 'XA56J5', 'source': 'http://id.who.int/icd/entity/457951625', 'classKind': 'category', 'title': {'@language': 'en', '@value': 'Preauricular lymph node'}, 'indexTerm': [{'label': {'@language': 'en', '@value': 'Preauricular lymph node'}}, {'label': {'@language': 'en', '@value': 'Anterior auricular lymph node'}}]}
